FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,CLASIFICADOR_VIATICO_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
20230731,20230209,2023,LIMA,LIMA,LIMA,150101,0xABC5B88E5629CBEDD0C67BD83455364B,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,20230209,20230211,20230303,0,2.3. 2  1. 2  2,A,640,1700,NULL,300,192
20230731,20190916,2019,TUMBES,TUMBES,TUMBES,240101,0xACC274B15E5DF1437C342CB0BC9F1FA5,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20190912,20190913,20191023,0,2.3. 2  1. 2  2,T,320,60,75,180,96
20230731,20191025,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xACC274B15E5DF1437C342CB0BC9F1FA5,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20191027,20191028,20191107,9,2.3. 2  1. 2  2,T,320,120,59.8,120,96
20230731,20230130,2023,PIURA,AYABACA,PACAIPAMPA,200206,0xAF800639DCBA8FF4BE2147760431904D,OFICINA DE CONTROL PATRIMONIAL,20230209,20230210,20230215,0,2.3. 2  1. 2  2,T,200,0,NULL,NULL,0
20230731,20220216,2022,LIMA,LIMA,LA VICTORIA,150115,0xAFE389503006DA05E03309173DD7C309,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20220215,20220216,20220309,0,2.3. 2  1. 2  2,A,333.33,1400,232,65.01,36.32
20230731,20190918,2019,LIMA,LIMA,SAN ISIDRO,150131,0xAFE389503006DA05E03309173DD7C309,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20190919,20190921,20191001,0,2.3. 2  1. 2  2,T,640,260,414,110,192
20230731,20190625,2019,LIMA,LIMA,LIMA,150101,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190626,20190628,20190702,9,2.3. 2  1. 2  2,T,640,300,241,240,192
20230731,20190814,2019,PIURA,AYABACA,AYABACA,200201,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190815,20190816,20190823,9,2.3. 2  1. 2  2,T,200,0,120,80,0
20230731,20191011,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20191020,20191023,20191028,9,2.3. 2  1. 2  2,T,960,0,238,360,0
20230731,20190319,2019,PIURA,AYABACA,AYABACA,200201,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190320,20190326,20190326,0,2.3. 2  1. 2  2,T,600,0,360,240,0
20230731,20190228,2019,PIURA,AYABACA,AYABACA,200201,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190301,20190307,20190313,0,2.3. 2  1. 2  2,T,600,0,235,150,0
20230731,20210305,2021,PIURA,AYABACA,AYABACA,200201,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20210304,20210306,20210419,0,2.3. 2  1. 2  2,T,184.15,0,120,120,0
20230731,20220425,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20220427,20220428,20220518,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20220727,2022,LIMA,LIMA,LIMA,150101,0xB0A258DDC5EC618FC913DC62C53659B7,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20220803,20220806,20220815,0,2.3. 2  1. 2  2,T,960,300,312,440,288
20230731,20220819,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20220822,20220824,20220916,18,2.6. 8  1. 4  3,T,300,0,150,150,0
20230731,20220819,2022,PIURA,AYABACA,AYABACA,200201,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20220825,20220826,20220916,18,2.6. 8  1. 4  3,T,200,0,100,100,0
20230731,20191206,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20191206,20191208,20200116,9,2.3. 2  1. 2  2,T,640,100,224,250,192
20230731,20191206,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20191212,20191213,20191218,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190821,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20190822,20190823,20190911,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190916,2019,PIURA,AYABACA,AYABACA,200201,0xB170CDA053B4CAE6AD3184AFD0AE164A,DIRECCION DE OBRAS,20190926,20190927,20191001,18,2.6. 8  1. 4  3,T,160,0,160,NULL,0
20230731,20190917,2019,LIMA,LIMA,LIMA,150101,0xB258075DF50896BBB9B7263D07A4DCD8,OFICINA REGIONAL DE ADMINISTRACION,20190919,20190921,20191004,9,2.3. 2  1. 2  2,A,640,1100,120,100,192
20230731,20190815,2019,LIMA,LIMA,LIMA,150101,0xB258075DF50896BBB9B7263D07A4DCD8,OFICINA DE TESORERIA,20190730,20190801,20190916,0,2.3. 2  1. 2  2,A,666.67,1487.38,311.4,200,156
20230731,20191119,2019,LIMA,LIMA,LIMA,150101,0xB258075DF50896BBB9B7263D07A4DCD8,OFICINA REGIONAL DE ADMINISTRACION,20191121,20191122,20191211,9,2.3. 2  1. 2  2,A,640,996.26,393.7,130,116.3
20230731,20190530,2019,LIMA,LIMA,LIMA,150101,0xB258075DF50896BBB9B7263D07A4DCD8,OFICINA DE TESORERIA,20190602,20190604,20190614,0,2.3. 2  1. 2  2,A,640,870,191,200,192
20230731,20190705,2019,LIMA,LIMA,LIMA,150101,0xB2603DE043275D26751D8C5E11207EAF,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,20190630,20190702,20190718,9,2.3. 2  1. 2  2,A,960,992.56,NULL,195,192
20230731,20191114,2019,TUMBES,TUMBES,TUMBES,240101,0xB2603DE043275D26751D8C5E11207EAF,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,20191107,20191107,20191127,9,2.3. 2  1. 2  2,T,320,0,131.5,NULL,96
20230731,20190218,2019,PIURA,AYABACA,AYABACA,200201,0xB2AA3811171CD8F583E6846E44518854,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190217,20190218,20190225,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190403,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xB2AA3811171CD8F583E6846E44518854,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190331,20190401,20191017,18,2.3. 2  1. 2  2,T,140,0,NULL,NULL,0
20230731,20190403,2019,PIURA,AYABACA,AYABACA,200201,0xB2AA3811171CD8F583E6846E44518854,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190402,20190402,20190517,18,2.3. 2  1. 2  2,T,80,0,60,NULL,20
20230731,20190403,2019,PIURA,MORROPON,CHULUCANAS,200401,0xB2AA3811171CD8F583E6846E44518854,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190403,20190403,20191017,18,2.3. 2  1. 2  2,T,80,0,NULL,NULL,0
20230731,20190403,2019,PIURA,TALARA,LOBITOS,200704,0xB2AA3811171CD8F583E6846E44518854,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190405,20190405,20190517,18,2.3. 2  1. 2  2,T,80,0,60,20,0
20230731,20220425,2022,LIMA,LIMA,LIMA,150101,0xB303EE1C3CAFEA83755701E1ED0E8A74,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20220420,20220423,20220524,0,2.3. 2  1. 2  2,T,960,260,377.1,330,288
20230731,20221021,2022,LIMA,LIMA,LIMA,150101,0xB303EE1C3CAFEA83755701E1ED0E8A74,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20221025,20221031,20221116,0,2.3. 2  1. 2  2,T,1613.33,600,500.4,600,1080
20230731,20190218,2019,LIMA,LIMA,LIMA,150101,0xB3724E0AE3ACA934AAE6C20050381570,GERENCIA REGIONAL DE INFRAESTRUCTURA,20190220,20190223,20190226,18,2.6. 8  1. 4  3,A,960,792,193,480,288
20230731,20190709,2019,LIMA,LIMA,LIMA,150101,0xB3BEC201E32F7837CD792C7501115661,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190710,20190712,20190726,0,2.3. 2  1. 2  2,T,640,300,211.3,240,189
20230731,20190710,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190715,20190716,20190718,0,2.3. 2  1. 2  2,T,360,100,124,120,193
20230731,20190814,2019,PIURA,AYABACA,AYABACA,200201,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190815,20190816,20190821,9,2.3. 2  1. 2  2,T,200,0,120,80,0
20230731,20190913,2019,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190917,20190918,20190927,9,2.3. 2  1. 2  2,A,640,888.75,208,240,192
20230731,20191011,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20191020,20191023,20191028,9,2.3. 2  1. 2  2,T,960,0,238,360,0
20230731,20190211,2019,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190211,20190212,20190220,0,2.3. 2  1. 2  2,A,320,991,102,55,96
20230731,20190228,2019,PIURA,AYABACA,AYABACA,200201,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190301,20190307,20190312,0,2.3. 2  1. 2  2,T,600,0,242.5,150,0
20230731,20190319,2019,PIURA,AYABACA,AYABACA,200201,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190320,20190326,20190328,0,2.3. 2  1. 2  2,T,600,0,360,240,0
20230731,20190625,2019,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190626,20190629,20190702,9,2.3. 2  1. 2  2,A,960,852.6,352,480,288
20230731,20220810,2022,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20220811,20220812,20220825,0,2.3. 2  1. 2  2,A,320,1600,134,120,96
20230731,20210305,2021,PIURA,AYABACA,AYABACA,200201,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20210304,20210306,20210419,0,2.3. 2  1. 2  2,T,184.15,0,120,120,0
20230731,20200225,2020,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20200226,20200227,20200312,0,2.3. 2  1. 2  2,A,320,1380,104,120,96
20230731,20200218,2020,LIMA,LIMA,LIMA,150101,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20200219,20200222,20200424,0,2.3. 2  1. 2  2,A,1280,1369.56,428,440,384
20230731,20220425,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0xB536F8837D5C43BE60C5C0FEC470AC7D,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20220427,20220428,20220518,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20200205,2020,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20200206,20200208,20200226,0,2.3. 2  1. 2  2,T,640,100,112,170,282
20230731,20220602,2022,PIURA,AYABACA,AYABACA,200201,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20220602,20220604,20220630,0,2.3. 2  1. 2  2,T,200,0,85,50,0
20230731,20220720,2022,LIMA,LIMA,LIMA,150101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20220711,20220713,20220810,0,2.3. 2  1. 2  2,A,640,1200,299.5,150,192
20230731,20190424,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190425,20190427,20190514,0,2.3. 2  1. 2  2,T,640,140,105.5,195,306
20230731,20190426,2019,LIMA,LIMA,LIMA,150101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190428,20190430,20190430,0,2.3. 2  1. 2  2,A,640,1104,108,200,192
20230731,20190326,2019,LIMA,LIMA,LIMA,150101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190326,20190328,20190408,0,2.3. 2  1. 2  2,A,640,750,201.3,252,192
20230731,20190305,2019,LIMA,LIMA,LIMA,150101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190305,20190306,20190315,0,2.3. 2  1. 2  2,A,640,859,115,240,192
20230731,20191025,2019,LORETO,MAYNAS,IQUITOS,160101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20191106,20191109,20191115,9,2.3. 2  1. 2  2,A,960,1150,212.7,450,368.16
20230731,20191119,2019,LIMA,LIMA,LIMA,150101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20191119,20191121,20191217,9,2.3. 2  1. 2  2,A,640,921.98,176.5,300,192
20230731,20190905,2019,TUMBES,TUMBES,TUMBES,240101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190912,20190914,20190923,9,2.3. 2  1. 2  2,T,640,50,148,259,218
20230731,20190821,2019,TACNA,TACNA,TACNA,230101,0xB6038A35C280707FF511F9FDF7E4FABD,SECRETARIA DE CONSEJO REGIONAL,20190827,20190829,20190912,9,2.3. 2  1. 2  2,A,640,1518.39,143.7,110,192
20230731,20220712,2022,LIMA,LIMA,LIMA,150101,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20220712,20220715,20220727,0,2.3. 2  1. 2  2,T,960,300,512,160,288
20230731,20201204,2020,PIURA,AYABACA,AYABACA,200201,0xB6FB22024776FD68CEC9E44F0D095234,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20201203,20201204,20201229,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20210609,2021,PIURA,AYABACA,AYABACA,200201,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20210610,20210611,20210630,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20210723,2021,PIURA,AYABACA,AYABACA,200201,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20210722,20210723,20210818,13,2.3. 2  1. 2  2,T,144,0,15,NULL,0
20230731,20210928,2021,LIMA,LIMA,LIMA,150101,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20211003,20211007,20211020,13,2.3. 2  1. 2  2,T,1280,300,365,531,384
20230731,20210813,2021,PIURA,AYABACA,AYABACA,200201,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20210813,20210814,20210907,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20221202,2022,LIMA,LIMA,LIMA,150101,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221127,20221202,20221227,0,2.3. 2  1. 2  2,T,1600,300,52,1548,0
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20230527,20230531,20230613,0,2.3. 2  1. 2  2,T,1280,300,143.2,740,384
20230731,20230707,2023,LIMA,LIMA,LIMA,150101,0xB6FB22024776FD68CEC9E44F0D095234,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20230709,20230714,20230720,0,2.3. 2  1. 2  2,T,1600,1400,1070,50,480
20230731,20221010,2022,LIMA,LIMA,LIMA,150101,0xBB6C2A901CC02136F2740DEB805A298A,OFICINA DE CONTABILIDAD,20221025,20221031,20221108,0,2.3. 2  1. 2  2,T,1613.33,600,543.3,600,470.03
20230731,20190412,2019,LIMA,LIMA,LIMA,150101,0xBB6C2A901CC02136F2740DEB805A298A,OFICINA DE CONTABILIDAD,20190421,20190422,20190501,0,2.3. 2  1. 2  2,T,320,300,114,110,96
20230731,20230623,2023,LIMA,LIMA,LIMA,150101,0xBC4C6D0305FD8D75C0122C2F574556DA,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20230621,20230623,20230801,0,2.3. 2  1. 2  2,A,640,1500,107,330.01,192
20230731,20221014,2022,LIMA,LIMA,LIMA,150101,0xBD9BDB955172BFBD119D17EF69A4FD8D,DIRECCION DE ESTUDIOS Y PROYECTOS,20221025,20221031,20221107,18,2.6. 8  1. 4  3,T,1613.33,600,546,599.5,467.83
20230731,20221017,2022,LIMA,LIMA,LIMA,150101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20221019,20221022,20221115,0,2.3. 2  1. 2  2,A,960,1922.9,421.4,360,288
20230731,20190424,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190425,20190427,20190502,0,2.3. 2  1. 2  2,T,640,140,50,430,312
20230731,20190426,2019,LIMA,LIMA,LA VICTORIA,150115,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190428,20190430,20190508,0,2.3. 2  1. 2  2,A,640,1104,142.5,350,192
20230731,20190521,2019,TACNA,TACNA,TACNA,230101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190515,20190518,20190528,0,2.3. 2  1. 2  2,A,960,1145.08,320,360,288
20230731,20190305,2019,LIMA,LIMA,LIMA,150101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190305,20190306,20190326,0,2.3. 2  1. 2  2,A,640,859,NULL,NULL,0
20230731,20190326,2019,LIMA,LIMA,LIMA,150101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190326,20190328,20190409,0,2.3. 2  1. 2  2,A,640,750,95,360,192
20230731,20190808,2019,TUMBES,TUMBES,TUMBES,240101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20190808,20190810,20190916,9,2.3. 2  1. 2  2,T,640,60,185,280,264
20230731,20191125,2019,LIMA,LIMA,LIMA,150101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20191128,20191201,20191204,9,2.3. 2  1. 2  2,A,960,1100,292.7,420,288
20230731,20191025,2019,LORETO,MAYNAS,IQUITOS,160101,0xBE5DFA6A8A076C7A3A63BCD4560B6A2D,SECRETARIA DE CONSEJO REGIONAL,20191106,20191109,20191111,9,2.3. 2  1. 2  2,A,960,1150,215.9,450,288
20230731,20221205,2022,PIURA,TALARA,MANCORA,200706,0xBFFF0426EA85A38CB41481EEC73253CF,OFICINA REGIONAL DE ADMINISTRACION,20221208,20221210,20221212,0,2.3. 2  1. 2  2,T,360,30,150,180,60
20230731,20220809,2022,LIMA,LIMA,LIMA,150101,0xBFFF0426EA85A38CB41481EEC73253CF,OFICINA REGIONAL DE ADMINISTRACION,20220811,20220813,20220816,0,2.3. 2  1. 2  2,A,640,1400,130,345,192
20230731,20190917,2019,PIURA,AYABACA,AYABACA,200201,0xC028F4799D1114233C4C2CEDCAF3AD68,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20190916,20190926,20191128,9,2.3. 2  1. 2  2,T,1320,0,540,280,180
20230731,20190408,2019,LIMA,LIMA,LIMA,150101,0xC09AE74FBEA9A9255686765B68E0BE31,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190409,20190412,20190422,0,2.3. 2  1. 2  2,T,960,300,306.1,360,288
20230731,20190321,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190326,20190327,20190412,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190516,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190523,20190525,20190603,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190424,2019,PIURA,AYABACA,AYABACA,200201,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190426,20190426,20190506,0,2.3. 2  1. 2  2,T,60,0,60,NULL,0
20230731,20190624,2019,PIURA,AYABACA,AYABACA,200201,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190627,20190628,20190702,18,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190910,2019,PIURA,AYABACA,AYABACA,200201,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190917,20190917,20191024,9,2.3. 2  1. 2  2,T,60,0,NULL,NULL,0
20230731,20190904,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190904,20190906,20191017,9,2.3. 2  1. 2  2,T,259.98,0,180,80,0
20230731,20190711,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190715,20190716,20190816,0,2.3. 2  1. 2  2,T,160,0,NULL,NULL,0
20230731,20190709,2019,PIURA,AYABACA,AYABACA,200201,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190705,20190705,20190805,0,2.3. 2  1. 2  2,T,60,0,60,NULL,0
20230731,20190709,2019,PIURA,MORROPON,MORROPON,200405,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190704,20190704,20190805,0,2.3. 2  1. 2  2,T,60,0,40,NULL,0
20230731,20220815,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20220808,20220810,20220824,0,2.3. 2  1. 2  2,T,300,0,150,100,0
20230731,20221128,2022,LIMA,LIMA,LIMA,150101,0xC4CFC44BE8474A1FB1E1FF7BBCE61C51,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221129,20221201,20221212,9,2.3. 2  1. 2  2,T,640,0,240,200,192
20230731,20200214,2020,LIMA,LIMA,LIMA,150101,0xC5471D7B99815EBD85656267E72433AF,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20200217,20200219,20200228,0,2.3. 2  1. 2  2,T,640,300,208,240,192
20230731,20220812,2022,CAJAMARCA,CAJABAMBA,CAJABAMBA,60201,0xC57CFDA2621E81A183163C4AABF74C96,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20220811,20220813,20220826,0,2.3. 2  1. 2  2,T,640,0,292,156,192
20230731,20221221,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xC57CFDA2621E81A183163C4AABF74C96,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20221221,20221223,20230116,0,2.3. 2  1. 2  2,T,300,0,135,150,0
20230731,20190719,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC57CFDA2621E81A183163C4AABF74C96,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20190723,20190725,20190821,9,2.3. 2  1. 2  2,T,244.98,0,180,120,0
20230731,20191024,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0xC57CFDA2621E81A183163C4AABF74C96,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20191027,20191029,20191126,0,2.3. 2  1. 2  2,T,300,0,180,120,0
20230731,20190321,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xC57CFDA2621E81A183163C4AABF74C96,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20190321,20190322,20190417,0,2.3. 2  1. 2  2,T,200,0,NULL,NULL,0
20230731,20221006,2022,LIMA,LIMA,LIMA,150101,0xC79EC6F40B2C9710F3DE0F50F5775F06,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,20221004,20221005,20221221,0,2.3. 2  1. 2  2,A,346.67,1400,NULL,NULL,96
20230731,20211214,2021,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xC79EC6F40B2C9710F3DE0F50F5775F06,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,20211201,20211203,20211231,0,2.3. 2  1. 2  2,T,960,0,303,240,0
20230731,20221117,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xC86A94A5294D13F6C51F375786B09A91,DIRECCION REGIONAL DE TRABAJO PIURA,20221122,20221125,20221207,13,2.3. 2  1. 2  2,T,960,140,339.94,300,288
20230731,20191112,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0xC9A634D7F30148EF73F05CA7951B7CC6,SUB GERENCIA REGIONAL DE DESARROLLO INSTITUCIONAL,20191112,20191112,20191204,9,2.3. 2  1. 2  2,T,320,60,100,NULL,96
20230731,20191105,2019,PIURA,AYABACA,AYABACA,200201,0xC9A634D7F30148EF73F05CA7951B7CC6,SUB GERENCIA REGIONAL DE DESARROLLO INSTITUCIONAL,20191105,20191106,20191204,9,2.3. 2  1. 2  2,T,104.17,0,60,40,0
20230731,20220427,2022,LIMA,LIMA,LIMA,150101,0xCB1AEF860B6BBC04416632CB2A7536BE,OFICINA DE TESORERIA,20220419,20220423,20220503,0,2.3. 2  1. 2  2,T,1280,260,566,330,644
